electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_water_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_pool_or_sauna,electricity_other,electricity_total,month,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
23.6769,16.4513,0.0,40.0001,19.0183,28.4331,27.9917,54.6705,0.0,0.0,17.338,227.58,7th,PT.01,3,PA.02,OWN.01,2,OT.06,other,electric,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
23.8451,18.5154,0.0,40.0001,19.0185,26.4372,37.3408,58.5576,0.0,0.0,31.5354,255.25,8th,PT.01,3,PA.02,OWN.01,2,OT.06,other,electric,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
2.7236,2.1239,0.0,1.0,1.9018,1.0,1.15,13.6507,0.0,0.0,10.0,33.55,9th,PT.01,3,PA.02,OWN.01,2,OT.06,other,electric,electric,electric,electric,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
18.32,10.8749,0.0,57.1906,19.0182,77.0267,71.0665,80.5705,0.0,0.0,96.4027,430.47,2th,PT.06,3,PA.04,OWN.02,3,OT.04,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
39.088,24.2163,0.0,120.988,20.1594,68.2045,33.3671,78.3355,0.0,0.0,82.3707,466.73,3th,PT.06,3,PA.04,OWN.02,3,OT.04,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
37.5641,23.2625,0.0,109.553,19.7791,64.154,21.9788,71.4124,0.0,0.0,68.2862,415.99,4th,PT.06,3,PA.04,OWN.02,3,OT.04,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
39.7776,25.2575,0.0,96.64,19.3991,48.2896,36.3837,82.5723,0.0,0.0,66.7102,415.03,5th,PT.06,3,PA.04,OWN.02,3,OT.04,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
38.9553,25.7207,0.0,65.0823,19.0183,34.5075,31.9346,79.1701,0.0,0.0,54.6113,349.0,6th,PT.06,3,PA.04,OWN.02,3,OT.04,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
43.2985,26.6045,0.0,64.3244,19.0185,46.6757,27.0199,74.2359,0.0,0.0,46.0725,347.25,7th,PT.06,3,PA.04,OWN.02,3,OT.04,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
38.0261,24.7345,0.0,68.4969,19.0183,32.835,27.4984,76.9989,0.0,0.0,52.2819,339.89,8th,PT.06,3,PA.04,OWN.02,3,OT.04,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
42.6712,21.5804,0.0,57.2767,1.9561,17.3892,20.1742,68.6599,0.0,0.0,24.8622,254.57,9th,PT.06,3,PA.04,OWN.02,3,OT.04,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
40.4978,21.5395,0.0,69.0616,5.7585,40.7537,29.2199,69.4576,0.0,0.0,63.0414,339.33,10th,PT.06,3,PA.04,OWN.02,3,OT.04,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
45.9284,23.5458,0.0,110.927,7.3239,43.772,41.4608,83.0676,0.0,0.0,80.4041,436.43,11th,PT.06,3,PA.04,OWN.02,3,OT.04,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
44.2623,20.4451,0.0,101.215,7.8817,64.4451,52.4015,79.1569,0.0,0.0,85.8329,455.64,12th,PT.06,3,PA.04,OWN.02,3,OT.04,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
17.7906,26.6027,60.711999999999996,0.0,12.6788,31.5518,29.1528,35.766999999999996,0.0,0.0,10.0002,224.25599999999997,2th,PT.01,4,PA.03,OWN.01,5,OT.04,other,electric,electric,other,electric,SOL.02,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0
19.6076,29.0834,0.0,0.0,29.1262,33.4404,32.2756,76.8297,0.0,0.0,28.5631,248.926,3th,PT.01,4,PA.03,OWN.01,5,OT.04,other,electric,electric,other,electric,SOL.02,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0
18.7467,30.1661,0.0,0.0,19.401,20.8727,22.9578,62.0688,0.0,0.0,19.2968,193.51,5th,PT.01,4,PA.03,OWN.01,5,OT.04,other,electric,electric,other,electric,SOL.02,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0
18.0095,29.7061,0.0,0.0,21.6233,29.3564,27.3763,66.7949,0.0,0.0,33.1134,225.98,6th,PT.01,4,PA.03,OWN.01,5,OT.04,other,electric,electric,other,electric,SOL.02,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0
32.1871,15.264000000000001,0.0,50.0,28.0068,23.0,17.0423,54.1403,0.0,0.0,12.7405,232.38099999999997,1th,PT.06,1,PA.02,OWN.02,1,OT.03,other,electric,electric,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
30.6796,13.6941,0.0,40.0,61.0457,10.0,10.033999999999999,28.4885,0.0,0.0,10.0,203.942,2th,PT.06,1,PA.02,OWN.02,1,OT.03,other,electric,electric,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
34.2271,16.0367,0.0,40.0001,20.1831,10.0001,21.7172,46.7162,0.0,0.0,24.8093,213.69,3th,PT.06,1,PA.02,OWN.02,1,OT.03,other,electric,electric,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
28.5303,12.8341,0.0,40.0002,19.7789,10.0002,18.3306,45.9714,0.0,0.0,30.8944,206.34,4th,PT.06,1,PA.02,OWN.02,1,OT.03,other,electric,electric,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
25.5604,12.8046,0.0,40.0001,19.3985,10.0001,12.3132,42.9543,0.0,0.0,25.6988,188.73,5th,PT.06,1,PA.02,OWN.02,1,OT.03,other,electric,electric,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
32.3101,16.533,0.0,40.0,19.0181,10.0,3.0605,29.1176,0.0,0.0,10.0005,160.04,6th,PT.06,1,PA.02,OWN.02,1,OT.03,other,electric,electric,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
13.633,7.0343,0.0,40.0,19.0182,10.0001,9.309,42.755,0.0,0.0,26.0804,167.83,7th,PT.06,1,PA.02,OWN.02,1,OT.03,other,electric,electric,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
14.5883,7.5211,0.0,40.0,19.0182,10.0002,10.2658,43.5447,0.0,0.0,28.2717,173.21,8th,PT.06,1,PA.02,OWN.02,1,OT.03,other,electric,electric,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
18.3578,8.5996,0.0,14.5184,6.4552,5.0171,15.8404,50.466,0.0,0.0,48.5355,167.79,9th,PT.06,1,PA.02,OWN.02,1,OT.03,other,electric,electric,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
22.5355,7.9129,0.0,0.0,19.0181,23.0,69.4753,104.917,0.0,0.0,33.1483,280.008,1th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
35.1231,24.4471,0.0,0.0,19.0181,11.6471,43.2872,52.8572,0.0,0.0,10.0,196.38,2th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
51.2844,38.8381,0.0,0.0,20.1641,30.0636,43.4847,65.47,0.0,0.0,26.5351,275.84,3th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
61.7143,33.6985,0.0,0.0,28.7824,37.3048,28.221,64.7072,0.0,0.0,18.5117,272.94,4th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
27.5866,13.1063,0.0,0.0,19.3986,15.9952,37.2441,83.7322,0.0,0.0,63.427,260.49,5th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
54.5583,22.4222,0.0,0.0,19.0196,17.5255,26.9754,65.7378,0.0,0.0,22.2911,228.53,6th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
66.9463,19.1893,0.0,0.0,24.2055,15.1346,19.1367,67.0525,0.0,0.0,23.6551,235.32,7th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
27.0224,11.4587,0.0,0.0,19.0181,10.0,7.15,35.3605,0.0,0.0,10.0001,120.01,8th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
47.8333,19.0028,0.0,0.0,25.160999999999998,22.8443,32.0097,66.4411,0.0,0.0,10.0878,223.38,9th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
54.6213,21.7003,0.0,0.0,33.7923,26.1482,43.4032,68.3459,0.0,0.0,13.4488,261.46,10th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
49.5895,22.4633,0.0,0.0,14.7349,29.4645,54.1087,71.9686,0.0,0.0,26.7906,269.12,11th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
60.0013,23.9233,0.0,0.0,42.4346,40.7795,45.9777,59.5017,0.0,0.0,9.0419,281.66,12th,PT.02,4,PA.03,OWN.01,3,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
19.8717,9.7929,0.0,0.0,20.8294,23.0,65.9416,96.0598,0.0,0.0,21.4348,256.93,1th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
38.7144,18.2795,0.0,0.0,37.6106,42.6853,52.3904,57.235,0.0,0.0,10.0049,256.92,2th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
31.4597,15.3227,0.0,0.0,49.4135,43.621,10.8681,66.9068,0.0,0.0,12.8681,230.46,3th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
36.9919,18.6889,0.0,0.0,51.9023,25.3029,10.3838,56.2816,0.0,0.0,10.8386,210.39,4th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
38.9458,20.891,0.0,0.0,33.8583,54.7639,5.0518,49.0437,0.0,0.0,10.0055,212.56,5th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40.093,18.7065,0.0,0.0,33.7548,41.3859,7.8001,39.8994,0.0,0.0,10.0003,191.64,6th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40.4985,21.1206,0.0,0.0,28.4962,42.0272,7.8,19.4673,0.0,0.0,10.0002,169.41,7th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40.4339,22.3918,0.0,0.0,32.2106,52.4723,7.8001,38.1505,0.0,0.0,10.0009,203.46,8th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40.6189,20.0978,0.0,0.0,39.7442,52.7174,2.2555,42.0742,0.0,0.0,10.002,207.51,9th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
44.1313,19.7773,0.0,0.0,53.8173,38.2784,12.5459,49.1418,0.0,0.0,10.017999999999999,227.71,10th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
23.7374,11.8164,0.0,0.0,31.6324,35.0627,53.6565,56.9075,0.0,0.0,42.7572,255.57,11th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2.3513,1.574,0.0,0.0,1.9754,2.0813,1.409,33.2567,0.0,0.0,9.0323,51.68,12th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
8.876,2.9073,0.0,0.0,0.0,8.999,0.0,0.0,0.0,0.0,67.0227,87.805,12th,PT.01,4,PA.03,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
101.51899999999999,43.29,0.0,0.0,57.0756,111.01899999999999,144.872,172.65,0.0,0.0,153.086,783.5110000000001,1th,PT.01,4,PA.02,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
99.7779,26.7354,0.0,0.0,58.3107,115.0,136.195,139.507,0.0,0.0,231.47400000000002,807.0,2th,PT.01,4,PA.02,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
101.234,25.5826,0.0,0.0,43.629,114.99600000000001,72.4572,108.941,63.9691,0.0,79.7399,610.55,3th,PT.01,4,PA.02,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
75.9384,33.0327,0.0,0.0,22.7459,70.5158,33.1515,87.1601,58.9967,0.0,17.0388,398.58,4th,PT.01,4,PA.02,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
65.9962,31.4669,0.0,0.0,25.2478,86.2385,44.5724,94.4191,74.6168,0.0,55.7523,478.31,5th,PT.01,4,PA.02,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
13.9994,5.6943,0.0,0.0,11.145999999999999,19.5195,0.0,19.0784,0.0,0.0,28.3114,97.749,10th,PT.01,4,PA.02,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
13.9994,5.6943,0.0,0.0,11.145999999999999,19.5195,0.0,19.0784,0.0,0.0,28.3114,97.749,11th,PT.01,4,PA.02,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
83.4169,34.2279,0.0,0.0,87.8737,53.41,100.439,119.419,0.0,82.4423,98.5179,659.747,12th,PT.01,4,PA.02,OWN.01,4,OT.04,other,other,electric,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32.934,25.8471,20.0001,0.0,13.4395,10.0,5.0001,22.5769,0.0,0.0,10.0004,139.798,3th,PT.01,3,PA.02,OWN.01,1,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36.8784,14.3811,14.5987,0.0,13.186,10.0001,4.002,46.9262,0.0,0.0,13.1715,153.144,4th,PT.01,3,PA.02,OWN.01,1,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
38.5562,22.1888,5.0517,0.0,12.9324,10.0,2.5002,35.2437,0.0,0.0,10.005,136.47799999999998,5th,PT.01,3,PA.02,OWN.01,1,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
26.9409,15.6013,0.0,0.0,12.6789,10.0001,7.3302,41.1133,0.0,0.0,23.6753,137.34,6th,PT.01,3,PA.02,OWN.01,1,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
23.3684,12.1342,0.0,0.0,12.6788,10.0,12.8999,45.3745,0.0,0.0,35.1942,151.65,7th,PT.01,3,PA.02,OWN.01,1,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35.3509,15.232999999999999,0.0,0.0,12.6788,10.0001,7.7288,41.4921,0.0,0.0,24.2763,146.76,8th,PT.01,3,PA.02,OWN.01,1,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
38.5838,20.1821,7.0576,0.0,4.0563,0.9371,3.7192,40.4869,0.0,0.0,10.8771,125.9,9th,PT.01,3,PA.02,OWN.01,1,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
29.0641,17.4956,19.9134,0.0,6.1797,2.7525,8.3403,48.5636,0.0,0.0,30.1408,162.45,10th,PT.01,3,PA.02,OWN.01,1,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
52.0154,26.1904,23.6927,0.0,1.2679,1.0,18.6098,30.2136,0.0,0.0,10.0001,162.99,11th,PT.01,3,PA.02,OWN.01,1,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
46.0984,25.57,26.5979,0.0,1.1454,0.9035,15.5543,23.8473,0.0,0.0,9.0332,148.75,12th,PT.01,3,PA.02,OWN.01,1,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
